Date,Store,total_units,total_sales,hours_total,productivity_units,productivity_sales
2011-11-04,3,65,459443.22,9.3,6.989247311827956,49402.49677419354
2011-11-11,3,65,407764.25,9.3,6.989247311827956,43845.61827956989
2011-11-18,3,64,398838.97,9.28,6.8965517241379315,42978.33728448276
2011-11-25,3,65,556925.1900000001,9.3,6.989247311827956,59884.429032258064
2011-12-02,3,66,472511.32,9.32,7.081545064377682,50698.63948497854
2011-12-09,3,66,468772.8,9.32,7.081545064377682,50297.51072961373
2011-12-16,3,66,510747.62,9.32,7.081545064377682,54801.24678111588
2011-12-23,3,66,551221.21,9.32,7.081545064377682,59143.90665236051
2011-12-30,3,65,410553.88,9.3,6.989247311827956,44145.57849462365
2012-01-06,3,64,398178.21,9.28,6.8965517241379315,42907.13469827587
2012-01-13,3,63,367438.62,9.26,6.8034557235421165,39680.196544276456
2012-01-20,3,65,365818.61,9.3,6.989247311827956,39335.334408602146
2012-01-27,3,64,349518.1,9.28,6.8965517241379315,37663.588362068964
2012-02-03,3,64,424960.66,9.28,6.8965517241379315,45793.174568965514
2012-02-10,3,64,473292.47,9.28,6.8965517241379315,51001.34375
2012-02-17,3,66,475591.08,9.32,7.081545064377682,51029.08583690987
2012-02-24,3,62,418925.47,9.24,6.7099567099567095,45338.254329004325
2012-03-02,3,64,469752.56,9.28,6.8965517241379315,50619.887931034486
2012-03-09,3,64,445162.05,9.28,6.8965517241379315,47970.04849137931
2012-03-16,3,65,411775.8,9.3,6.989247311827956,44276.96774193548
2012-03-23,3,63,413907.25,9.26,6.8034557235421165,44698.407127429804
2012-03-30,3,63,407488.84,9.26,6.8034557235421165,44005.27429805616
2012-04-06,3,63,503232.13,9.26,6.8034557235421165,54344.722462203026
2012-04-13,3,65,420789.74,9.3,6.989247311827956,45246.20860215053
2012-04-20,3,64,434822.13,9.28,6.8965517241379315,46855.832974137935
2012-04-27,3,63,394616.11,9.26,6.8034557235421165,42615.13066954644
2012-05-04,3,62,439913.57,9.24,6.7099567099567095,47609.693722943724
2012-05-11,3,63,431985.36,9.26,6.8034557235421165,46650.68682505399
2012-05-18,3,64,418112.76,9.28,6.8965517241379315,45055.25431034483
2012-05-25,3,63,413701.29,9.26,6.8034557235421165,44676.16522678186
2012-06-01,3,63,432268.53,9.26,6.8034557235421165,46681.26673866091
2012-06-08,3,62,446336.8,9.24,6.7099567099567095,48304.84848484848
2012-06-15,3,63,442074.79,9.26,6.8034557235421165,47740.25809935205
2012-06-22,3,62,419497.95,9.24,6.7099567099567095,45400.21103896104
2012-06-29,3,61,422965.33,9.22,6.616052060737527,45874.76464208243
2012-07-06,3,63,411206.5,9.26,6.8034557235421165,44406.7494600432
2012-07-13,3,62,416913.1,9.24,6.7099567099567095,45120.465367965364
2012-07-20,3,63,432424.85,9.26,6.8034557235421165,46698.14794816414
2012-07-27,3,62,389427.9,9.24,6.7099567099567095,42145.87662337662
2012-08-03,3,63,419990.29,9.26,6.8034557235421165,45355.322894168465
2012-08-10,3,63,391811.6,9.26,6.8034557235421165,42312.26781857451
2012-08-17,3,62,394918.83,9.24,6.7099567099567095,42740.13311688312
2012-08-24,3,63,412449.67,9.26,6.8034557235421165,44541.00107991361
2012-08-31,3,62,408838.73,9.24,6.7099567099567095,44246.615800865795
2012-09-07,3,64,408229.73,9.28,6.8965517241379315,43990.27262931035
2012-09-14,3,62,407589.16,9.24,6.7099567099567095,44111.38095238095
2012-09-21,3,63,414392.09,9.26,6.8034557235421165,44750.7656587473
2012-09-28,3,64,389813.02,9.28,6.8965517241379315,42005.71336206897
2012-10-05,3,64,443557.65,9.28,6.8965517241379315,47797.16056034483
2012-10-12,3,65,410804.39,9.3,6.989247311827956,44172.51505376344
2012-10-19,3,64,424513.08,9.28,6.8965517241379315,45744.94396551725
2012-10-26,3,64,405432.7,9.28,6.8965517241379315,43688.86853448276
2010-02-05,4,73,2135143.87,9.46,7.716701902748413,225702.31183932346
2010-02-12,4,75,2188307.39,9.5,7.894736842105263,230348.1463157895
2010-02-19,4,73,2049860.26,9.46,7.716701902748413,216687.13107822408
2010-02-26,4,74,1925728.84,9.48,7.80590717299578,203135.9535864979
2010-03-05,4,72,1971057.44,9.44,7.627118644067797,208798.45762711865
2010-03-12,4,73,1894324.09,9.46,7.716701902748413,200245.6754756871
2010-03-19,4,74,1897429.36,9.48,7.80590717299578,200150.77637130802
2010-03-26,4,73,1762539.3,9.46,7.716701902748413,186314.93657505285
2010-04-02,4,73,1979247.12,9.46,7.716701902748413,209222.7399577167
2010-04-09,4,73,1818452.72,9.46,7.716701902748413,192225.4460887949
2010-04-16,4,73,1851519.69,9.46,7.716701902748413,195720.8974630021
2010-04-23,4,74,1802677.9,9.48,7.80590717299578,190155.89662447255
2010-04-30,4,71,1817273.28,9.42,7.537154989384288,192916.48407643312
2010-05-07,4,71,2000626.14,9.42,7.537154989384288,212380.6942675159
2010-05-14,4,73,1875597.28,9.46,7.716701902748413,198266.0972515856
2010-05-21,4,71,1903752.6,9.42,7.537154989384288,202096.87898089172
2010-05-28,4,70,1857533.7,9.4,7.446808510638298,197609.96808510637
2010-06-04,4,70,1903290.58,9.4,7.446808510638298,202477.72127659575
2010-06-11,4,70,1870619.23,9.4,7.446808510638298,199002.04574468083
2010-06-18,4,71,1929736.35,9.42,7.537154989384288,204855.2388535032
2010-06-25,4,71,1846651.95,9.42,7.537154989384288,196035.2388535032
2010-07-02,4,72,1881337.21,9.44,7.627118644067797,199294.1959745763
2010-07-09,4,71,1812208.22,9.42,7.537154989384288,192378.79193205945
2010-07-16,4,71,1898427.66,9.42,7.537154989384288,201531.59872611464
2010-07-23,4,73,1848426.78,9.46,7.716701902748413,195393.9513742072
2010-07-30,4,72,1796637.61,9.44,7.627118644067797,190321.780720339
2010-08-06,4,71,1907638.58,9.42,7.537154989384288,202509.4033970276
2010-08-13,4,71,2007050.75,9.42,7.537154989384288,213062.71231422506
2010-08-20,4,71,1997181.09,9.42,7.537154989384288,212014.9777070064
2010-08-27,4,73,1848403.92,9.46,7.716701902748413,195391.53488372092
2010-09-03,4,71,1935857.58,9.42,7.537154989384288,205505.05095541402
2010-09-10,4,73,1865820.81,9.46,7.716701902748413,197232.6437632135
2010-09-17,4,72,1899959.61,9.44,7.627118644067797,201266.90783898308
2010-09-24,4,72,1810684.68,9.44,7.627118644067797,191809.81779661018
2010-10-01,4,71,1842821.02,9.42,7.537154989384288,195628.5583864119
2010-10-08,4,72,1951494.85,9.44,7.627118644067797,206726.1493644068
2010-10-15,4,72,1867345.09,9.44,7.627118644067797,197811.97987288138
2010-10-22,4,71,1927610.06,9.42,7.537154989384288,204629.51804670913
2010-10-29,4,71,1933333.0,9.42,7.537154989384288,205237.04883227177
2010-11-05,4,71,2013115.79,9.42,7.537154989384288,213706.55944798302
2010-11-12,4,71,1999794.26,9.42,7.537154989384288,212292.38428874736
2010-11-19,4,72,2097809.4,9.44,7.627118644067797,222225.5720338983
2010-11-26,4,72,2789469.45,9.44,7.627118644067797,295494.6451271187
2010-12-03,4,71,2102530.17,9.42,7.537154989384288,223198.53184713374
2010-12-10,4,73,2302504.86,9.46,7.716701902748413,243393.74841437628
2010-12-17,4,72,2740057.14,9.44,7.627118644067797,290260.2902542373
2010-12-24,4,71,3526713.39,9.42,7.537154989384288,374385.7101910828
2010-12-31,4,72,1794868.74,9.44,7.627118644067797,190134.40042372883
2011-01-07,4,72,1862476.27,9.44,7.627118644067797,197296.2150423729
2011-01-14,4,71,1865502.46,9.42,7.537154989384288,198036.35456475583
2011-01-21,4,72,1886393.94,9.44,7.627118644067797,199829.86652542374
2011-01-28,4,71,1814240.85,9.42,7.537154989384288,192594.5700636943
2011-02-04,4,72,2119086.04,9.44,7.627118644067797,224479.45338983054
2011-02-11,4,72,2187847.29,9.44,7.627118644067797,231763.48411016952
2011-02-18,4,71,2316495.56,9.42,7.537154989384288,245912.47983014863
2011-02-25,4,72,2078094.69,9.44,7.627118644067797,220137.1493644068
2011-03-04,4,73,2103455.75,9.46,7.716701902748413,222352.61627906974
2011-03-11,4,72,2039818.41,9.44,7.627118644067797,216082.4586864407
2011-03-18,4,72,2116475.38,9.44,7.627118644067797,224202.9004237288
2011-03-25,4,72,1944164.32,9.44,7.627118644067797,205949.61016949156
2011-04-01,4,72,1900246.47,9.44,7.627118644067797,201297.29555084746
2011-04-08,4,71,2074953.46,9.42,7.537154989384288,220271.06794055202
2011-04-15,4,71,1960587.76,9.42,7.537154989384288,208130.3354564756
2011-04-22,4,72,2220600.76,9.44,7.627118644067797,235233.1313559322
2011-04-29,4,72,1878167.44,9.44,7.627118644067797,198958.4152542373
2011-05-06,4,72,2063682.76,9.44,7.627118644067797,218610.4618644068
2011-05-13,4,73,2002362.37,9.46,7.716701902748413,211666.21247357293
2011-05-20,4,72,2015563.48,9.44,7.627118644067797,213513.08050847458
2011-05-27,4,71,1986597.95,9.42,7.537154989384288,210891.50212314224
2011-06-03,4,71,2065377.15,9.42,7.537154989384288,219254.474522293
2011-06-10,4,70,2073951.38,9.4,7.446808510638298,220633.12553191488
2011-06-17,4,72,2141210.62,9.44,7.627118644067797,226823.15889830512
2011-06-24,4,72,2008344.92,9.44,7.627118644067797,212748.40254237287
2011-07-01,4,71,2051533.53,9.42,7.537154989384288,217784.87579617836
2011-07-08,4,69,2066541.86,9.38,7.356076759061833,220313.63113006396
2011-07-15,4,70,2049046.95,9.4,7.446808510638298,217983.71808510637
2011-07-22,4,70,2036231.39,9.4,7.446808510638298,216620.36063829786
2011-07-29,4,71,1989674.07,9.42,7.537154989384288,211218.0541401274
2011-08-05,4,70,2160057.39,9.4,7.446808510638298,229793.33936170212
2011-08-12,4,70,2105668.74,9.4,7.446808510638298,224007.31276595747
2011-08-19,4,71,2232892.1,9.42,7.537154989384288,237037.3779193206
2011-08-26,4,72,1988490.21,9.44,7.627118644067797,210645.1493644068
2011-09-02,4,72,2078420.31,9.44,7.627118644067797,220171.64300847458
2011-09-09,4,72,2093139.01,9.44,7.627118644067797,221730.82733050847
2011-09-16,4,72,2075577.33,9.44,7.627118644067797,219870.47987288138
2011-09-23,4,71,2031406.41,9.42,7.537154989384288,215648.23885350316
2011-09-30,4,72,1929486.63,9.44,7.627118644067797,204394.77012711865
2011-10-07,4,71,2166737.65,9.42,7.537154989384288,230014.61252653928
2011-10-14,4,72,2074548.85,9.44,7.627118644067797,219761.530720339
2011-10-21,4,72,2207742.13,9.44,7.627118644067797,233870.98834745763
2011-10-28,4,71,2151659.59,9.42,7.537154989384288,228413.96921443735
2011-11-04,4,71,2281217.31,9.42,7.537154989384288,242167.44267515925
2011-11-11,4,73,2203028.96,9.46,7.716701902748413,232878.32558139533
2011-11-18,4,71,2243946.59,9.42,7.537154989384288,238210.8906581741
2011-11-25,4,74,3004702.33,9.48,7.80590717299578,316951.72257383965
2011-12-02,4,74,2180999.26,9.48,7.80590717299578,230063.21308016873
2011-12-09,4,72,2508955.24,9.44,7.627118644067797,265779.1567796611
2011-12-16,4,73,2771397.17,9.46,7.716701902748413,292959.53171247354
2011-12-23,4,72,3676388.98,9.44,7.627118644067797,389447.98516949156
2011-12-30,4,72,2007105.86,9.44,7.627118644067797,212617.1461864407
2012-01-06,4,73,2047766.07,9.46,7.716701902748413,216465.75792811837
2012-01-13,4,72,1941676.61,9.44,7.627118644067797,205686.08156779665
2012-01-20,4,71,2005097.76,9.42,7.537154989384288,212855.38853503185
2012-01-27,4,72,1928720.51,9.44,7.627118644067797,204313.61334745763
2012-02-03,4,72,2173373.91,9.44,7.627118644067797,230230.28707627123
2012-02-10,4,72,2374660.64,9.44,7.627118644067797,251553.03389830512
2012-02-17,4,73,2427640.17,9.46,7.716701902748413,256621.58245243126
2012-02-24,4,71,2226662.17,9.42,7.537154989384288,236376.02653927813
2012-03-02,4,73,2206319.9,9.46,7.716701902748413,233226.20507399575
2012-03-09,4,73,2202450.81,9.46,7.716701902748413,232817.21035940803
2012-03-16,4,71,2214967.44,9.42,7.537154989384288,235134.54777070062
2012-03-23,4,71,2091592.54,9.42,7.537154989384288,222037.4246284501
2012-03-30,4,71,2089381.77,9.42,7.537154989384288,221802.7356687898
2012-04-06,4,72,2470206.13,9.44,7.627118644067797,261674.3781779661
2012-04-13,4,73,2105301.39,9.46,7.716701902748413,222547.7156448203
2012-04-20,4,72,2144336.89,9.44,7.627118644067797,227154.33156779665
2012-04-27,4,71,2064065.66,9.42,7.537154989384288,219115.25053078556
2012-05-04,4,72,2196968.33,9.44,7.627118644067797,232729.6959745763
2012-05-11,4,72,2127661.17,9.44,7.627118644067797,225387.83580508476
2012-05-18,4,71,2207214.81,9.42,7.537154989384288,234311.55095541402
2012-05-25,4,71,2154137.67,9.42,7.537154989384288,228677.03503184713
2012-06-01,4,70,2179360.94,9.4,7.446808510638298,231846.90851063828
2012-06-08,4,73,2245257.18,9.46,7.716701902748413,237342.19661733616
2012-06-15,4,73,2234190.93,9.46,7.716701902748413,236172.40274841437
2012-06-22,4,73,2197299.65,9.46,7.716701902748413,232272.6902748414
2012-06-29,4,72,2128362.92,9.44,7.627118644067797,225462.17372881356
2012-07-06,4,73,2224499.28,9.46,7.716701902748413,235147.91543340377
2012-07-13,4,73,2100252.61,9.46,7.716701902748413,222014.01797040165
2012-07-20,4,71,2175563.69,9.42,7.537154989384288,230951.55944798302
2012-07-27,4,70,2048613.65,9.4,7.446808510638298,217937.6223404255
2012-08-03,4,73,2174514.13,9.46,7.716701902748413,229864.07293868918
2012-08-10,4,72,2193367.69,9.44,7.627118644067797,232348.27224576272
2012-08-17,4,73,2283540.3,9.46,7.716701902748413,241389.03805496826
2012-08-24,4,73,2125241.68,9.46,7.716701902748413,224655.5687103594
2012-08-31,4,72,2081181.35,9.44,7.627118644067797,220464.12605932206
2012-09-07,4,73,2125104.72,9.46,7.716701902748413,224641.0909090909
2012-09-14,4,72,2117854.6,9.44,7.627118644067797,224349.00423728814
2012-09-21,4,72,2119438.5300000003,9.44,7.627118644067797,224516.79343220344
2012-09-28,4,71,2027620.23,9.42,7.537154989384288,215246.30891719746
2012-10-05,4,72,2209835.43,9.44,7.627118644067797,234092.7362288136
2012-10-12,4,72,2133026.07,9.44,7.627118644067797,225956.15148305084
2012-10-19,4,71,2097266.85,9.42,7.537154989384288,222639.79299363057
2012-10-26,4,72,2149594.46,9.44,7.627118644067797,227711.2775423729
2010-02-05,5,62,317173.1,9.24,6.7099567099567095,34326.09307359307
2010-02-12,5,65,311825.7,9.3,6.989247311827956,33529.64516129032
2010-02-19,5,65,303447.57,9.3,6.989247311827956,32628.770967741933
2010-02-26,5,65,270281.63,9.3,6.989247311827956,29062.540860215053
2010-03-05,5,64,288855.71,9.28,6.8965517241379315,31126.69288793104
2010-03-12,5,62,297293.59,9.24,6.7099567099567095,32174.630952380954
2010-03-19,5,62,281706.41,9.24,6.7099567099567095,30487.706709956707
2010-03-26,5,62,273282.97,9.24,6.7099567099567095,29576.079004329
2010-04-02,5,64,331406.0,9.28,6.8965517241379315,35711.85344827586
2010-04-09,5,63,328020.49,9.26,6.8034557235421165,35423.37904967603
2010-04-16,5,63,306858.69,9.26,6.8034557235421165,33138.08747300216
2010-04-23,5,60,288839.73,9.2,6.521739130434783,31395.622826086958
2010-04-30,5,61,298697.84,9.22,6.616052060737527,32396.72885032538
2010-05-07,5,63,333522.6,9.26,6.8034557235421165,36017.559395248376
2010-05-14,5,61,296673.77,9.22,6.616052060737527,32177.198481561823
2010-05-21,5,60,301615.49,9.2,6.521739130434783,32784.29239130435
2010-05-28,5,63,310013.11,9.26,6.8034557235421165,33478.73758099352
2010-06-04,5,60,337825.89,9.2,6.521739130434783,36720.20543478261
2010-06-11,5,61,296641.91,9.22,6.616052060737527,32173.742950108455
2010-06-18,5,63,313795.6,9.26,6.8034557235421165,33887.21382289417
2010-06-25,5,61,295257.3,9.22,6.616052060737527,32023.568329718
2010-07-02,5,61,305993.27,9.22,6.616052060737527,33187.99023861171
2010-07-09,5,61,291808.87,9.22,6.616052060737527,31649.552060737526
2010-07-16,5,61,280701.7,9.22,6.616052060737527,30444.86984815618
2010-07-23,5,60,274742.63,9.2,6.521739130434783,29863.32934782609
2010-07-30,5,61,268929.03,9.22,6.616052060737527,29168.00759219089
2010-08-06,5,61,303043.02,9.22,6.616052060737527,32868.00650759219
2010-08-13,5,62,286477.35,9.24,6.7099567099567095,31004.042207792205
2010-08-20,5,63,287205.38,9.26,6.8034557235421165,31015.69978401728
2010-08-27,5,60,288519.75,9.2,6.521739130434783,31360.84239130435
2010-09-03,5,61,323798.0,9.22,6.616052060737527,35119.08893709327
2010-09-10,5,62,306533.08,9.24,6.7099567099567095,33174.57575757576
2010-09-17,5,62,282558.65,9.24,6.7099567099567095,30579.940476190477
2010-09-24,5,63,293131.58,9.26,6.8034557235421165,31655.678185745142
2010-10-01,5,64,283178.12,9.28,6.8965517241379315,30514.883620689656
2010-10-08,5,63,290494.85,9.26,6.8034557235421165,31370.934125269978
2010-10-15,5,64,280681.2,9.28,6.8965517241379315,30245.818965517246
2010-10-22,5,64,284988.27,9.28,6.8965517241379315,30709.94288793104
2010-10-29,5,63,278031.81,9.26,6.8034557235421165,30025.033477321816
2010-11-05,5,62,325310.3,9.24,6.7099567099567095,35206.742424242424
2010-11-12,5,62,301827.36,9.24,6.7099567099567095,32665.2987012987
2010-11-19,5,63,297384.81,9.26,6.8034557235421165,32114.99028077754
2010-11-26,5,64,488362.61,9.28,6.8965517241379315,52625.28125
2010-12-03,5,63,344490.88,9.26,6.8034557235421165,37202.03887688985
2010-12-10,5,65,352811.53,9.3,6.989247311827956,37936.72365591398
2010-12-17,5,64,367801.19,9.28,6.8965517241379315,39633.7489224138
2010-12-24,5,64,466010.25,9.28,6.8965517241379315,50216.621767241384
2010-12-31,5,63,298180.18,9.26,6.8034557235421165,32200.883369330455
2011-01-07,5,64,286347.26,9.28,6.8965517241379315,30856.385775862072
2011-01-14,5,64,260636.71,9.28,6.8965517241379315,28085.852370689656
2011-01-21,5,64,275313.34,9.28,6.8965517241379315,29667.385775862072
2011-01-28,5,62,279088.39,9.24,6.7099567099567095,30204.371212121212
2011-02-04,5,64,329613.2,9.28,6.8965517241379315,35518.66379310345
2011-02-11,5,64,311590.54,9.28,6.8965517241379315,33576.566810344826
2011-02-18,5,64,356622.61,9.28,6.8965517241379315,38429.160560344826
2011-02-25,5,63,294659.5,9.26,6.8034557235421165,31820.680345572357
2011-03-04,5,64,329033.66,9.28,6.8965517241379315,35456.213362068964
2011-03-11,5,64,293098.1,9.28,6.8965517241379315,31583.84698275862
2011-03-18,5,65,312177.67,9.3,6.989247311827956,33567.49139784946
2011-03-25,5,64,294732.5,9.28,6.8965517241379315,31759.967672413793
2011-04-01,5,62,314316.55,9.24,6.7099567099567095,34016.942640692636
2011-04-08,5,63,307333.62,9.26,6.8034557235421165,33189.375809935205
2011-04-15,5,65,307913.58,9.3,6.989247311827956,33108.987096774195
2011-04-22,5,64,328415.44,9.28,6.8965517241379315,35389.59482758621
2011-04-29,5,64,307291.56,9.28,6.8965517241379315,33113.31465517241
2011-05-06,5,65,322904.68,9.3,6.989247311827956,34720.93333333333
2011-05-13,5,64,290930.01,9.28,6.8965517241379315,31350.21659482759
2011-05-20,5,63,299614.33,9.26,6.8034557235421165,32355.75917926566
2011-05-27,5,64,297149.69,9.28,6.8965517241379315,32020.440732758623
2011-06-03,5,61,329183.92,9.22,6.616052060737527,35703.24511930585
2011-06-10,5,61,304984.14,9.22,6.616052060737527,33078.54013015184
2011-06-17,5,62,304811.82,9.24,6.7099567099567095,32988.292207792205
2011-06-24,5,64,302881.64,9.28,6.8965517241379315,32638.107758620692
2011-07-01,5,63,327093.89,9.26,6.8034557235421165,35323.314254859615
2011-07-08,5,62,310804.93,9.24,6.7099567099567095,33636.89718614719
2011-07-15,5,62,283248.62,9.24,6.7099567099567095,30654.61255411255
2011-07-22,5,62,292539.73,9.24,6.7099567099567095,31660.143939393936
2011-07-29,5,62,275142.17,9.24,6.7099567099567095,29777.291125541124
2011-08-05,5,62,317738.56,9.24,6.7099567099567095,34387.29004329004
2011-08-12,5,62,289886.16000000003,9.24,6.7099567099567095,31372.961038961043
2011-08-19,5,63,303643.84,9.26,6.8034557235421165,32790.91144708424
2011-08-26,5,62,310338.17,9.24,6.7099567099567095,33586.382034632035
2011-09-02,5,61,315645.53,9.22,6.616052060737527,34234.873101952275
2011-09-09,5,62,321110.22,9.24,6.7099567099567095,34752.18831168831
2011-09-16,5,61,278529.71,9.22,6.616052060737527,30209.296095444686
2011-09-23,5,64,291024.98,9.28,6.8965517241379315,31360.450431034482
2011-09-30,5,63,292315.38,9.26,6.8034557235421165,31567.53563714903
